Date,Open,High,Low,Close,Adj Close,Volume,Tommorow_Close,Tommorow_Open,roc,rsi,ema,sma,wcp,squeeze,cci,rma,atr,std_dev,ema12,ema7,ema14,ema21,ema30,std_7,std_14,std_21,std_30,mean_7,mean_14,mean_21,mean_30,stdp7,stdp14,stdn14,stdp21,stdn21,stdp30,stdn30,min,max,ema26,macd,signal,histogram,upper_band,lower_band,Date,day_of_week,Benefit
2019-05-12,7203.50732421875,7503.8720703125,6815.77099609375,6972.37158203125,6972.37158203125,27773333680,7814.9150390625,6971.17822265625,26.648724622767848,79.3518936237211,6283.829005606248,6168.445263671875,7066.0965576171875,1150.1844889322917,192.28023303668454,5944.112802882942,267.5741258288603,518.560294209675,6188.550710876772,6467.285632211232,6107.586956891014,5888.636749748062,5676.711480800468,565.0606342781966,577.2031421853543,549.7445443617349,518.560294209675,6327.041015625,5942.179478236607,5746.209565662202,5591.464371744792,5761.980381346803,6519.382620421961,5364.9763360512525,6295.954110023938,5196.465021300467,6110.024665954466,5072.904077535117,5067.1083984375,7204.771484375,5764.852337253918,423.698373622854,293.5688182967405,130.12955532611346,7205.565852091226,5131.324675252525,2019-05-12,6,1
2019-05-13,6971.17822265625,8047.4130859375,6898.2822265625,7814.9150390625,7814.9150390625,28677672181,7994.416015625,7807.88427734375,35.480630267668474,85.27252103435231,6562.208284416475,6373.1078125,7643.88134765625,1449.0564778645833,189.77426613488274,6131.193026500898,330.54246393929884,649.9537629035568,6438.760607520731,6804.192983924049,6335.230701180545,6063.752957867557,5814.660097462534,728.2225875289549,727.7253812030013,704.4775069925013,649.9537629035568,6622.485002790178,6125.576799665178,5861.235746837798,5682.075325520834,5894.262415261223,6853.30218086818,5397.851418462177,6565.713253830299,5156.758239845296,6332.0290884243905,5032.121562617277,5067.1083984375,7814.9150390625,5916.708833684183,522.0517738365479,339.26540940470204,182.78636443184587,7673.015338307114,5073.200286692887,2019-05-13,0,1
2019-05-14,7807.88427734375,8268.712890625,7696.39111328125,7994.416015625,7994.416015625,32031452227,8205.16796875,7989.37451171875,37.09803469720189,86.1816055819606,6822.609690090752,6589.432666015625,7988.4840087890625,1746.7269694010417,173.18461788659602,6317.515325413308,347.8124148967596,767.1437684559708,6678.092208767542,7101.748741849287,6556.455409773139,6239.267781300051,5955.289511537532,792.2194475461324,844.7822262059052,840.0426068937512,767.1437684559708,6931.758510044643,6314.411760602678,5976.571637834822,5776.298453776041,6139.53906249851,7159.193986808584,5469.629534396773,6816.614244728573,5136.52903094107,6543.442222232012,5009.154685320071,5067.1083984375,7994.416015625,6070.613069383503,607.4791393840387,392.9081554005694,214.57098398346932,8123.720202927567,5055.145129103683,2019-05-14,1,1
2019-05-15,7989.37451171875,8216.423828125,7899.10693359375,8205.16796875,8205.16796875,28344112920,7884.9091796875,8194.5009765625,41.57316528738811,87.18203065804354,7073.983922574252,6830.37861328125,8131.4666748046875,2001.833740234375,141.06962010633495,6506.280589746978,345.63416344208036,873.6563398944479,6913.026941072536,7377.603548574466,6776.283750970054,6417.9859801591365,6100.44296038995,793.7560294544186,938.9145995117781,960.7457495787615,873.6563398944479,7249.28857421875,6514.588239397322,6107.062174479167,5880.900439453125,6455.532544764332,7453.502838909099,5575.673639885544,7067.807924057928,5146.316424900406,6754.556779347573,5007.244099558677,5210.515625,8205.16796875,6228.728247114354,684.2986939581815,451.18626311209186,233.11243084608964,8577.691293070146,5083.065933492355,2019-05-15,2,0
2019-05-16,8194.5009765625,8320.82421875,7729.6083984375,7884.9091796875,7884.9091796875,33167197581,7343.8955078125,7886.92578125,37.20504277978405,77.94695855040398,7221.424878413024,7044.188818359375,7955.062744140625,2161.8390299479165,106.07628848383811,6644.143448741031,363.1757103613961,937.7266044362364,7062.547285474839,7504.429956352725,6924.100474799047,6551.342634661715,6215.5698132478565,659.7073057444362,957.3561052776395,1011.8547968767323,937.7266044362364,7493.628627232143,6684.561488560268,6234.414248511905,5969.212093098959,6833.921321487707,7641.917593837908,5727.205383282629,7246.269045388637,5222.559451635172,6906.938697535195,5031.485488662722,5210.515625,8205.16796875,6351.408316193847,711.1389692809917,503.1768043458718,207.96216493511986,8919.642027231846,5168.735609486902,2019-05-16,3,0
2019-05-17,7886.92578125,7929.1455078125,7038.12451171875,7343.8955078125,7343.8955078125,30066644905,7271.2080078125,7341.66455078125,25.978105539584778,65.35279465842628,7243.692265576565,7195.62822265625,7413.7652587890625,2093.6337076822915,54.02026802955854,6714.118654648178,400.8789450565643,960.0646618995431,7105.831627372941,7464.296344217669,6980.073145867507,6623.392895857242,6288.365019348801,457.87991559194376,933.6752226667435,1014.7125375317047,960.0646618995431,7631.492396763393,6797.104771205357,6332.726027715774,6038.944010416667,7173.612481171449,7730.7799938721,5863.429548538614,7347.438565247478,5318.013490184069,6999.00867231621,5078.879348517124,5210.515625,8205.16796875,6424.925885943377,680.9057414295639,538.7225917626104,142.18314966695357,9115.757546455336,5275.498898857164,2019-05-17,4,0
2019-05-18,7341.66455078125,7447.27197265625,7251.50439453125,7271.2080078125,7271.2080078125,21354286562,8197.689453125,7267.962890625,21.54215862083094,63.85988182133272,7248.69512780128,7324.503271484375,7310.298095703125,2077.4263509114585,38.19930175964676,6769.82758996461,386.22813313288117,975.0387127604323,7131.274147440565,7416.024260116376,7018.891127460173,6682.285178762266,6351.774244410975,448.14574674357254,897.7047178102388,1003.7311640888568,975.0387127604323,7640.983328683035,6899.964808872768,6428.10302734375,6104.704752604167,7192.837581939462,7797.669526683007,6002.26009106253,7431.8341914326065,5424.3718632548935,7079.7434653646,5129.666039843734,5210.515625,8205.16796875,6487.613450526274,643.6606969142904,559.7102127929464,83.95048412134395,9274.58069700524,5374.42584596351,2019-05-18,5,1
2019-05-19,7267.962890625,8261.94140625,7267.962890625,8197.689453125,8197.689453125,25902422040,7978.30908203125,8196.923828125,32.76623540431784,72.48706301389778,7421.239550587411,7526.8193359375,7981.32080078125,2070.0880533854165,78.95039997346477,6912.613776280648,429.6388747394611,1034.413377190396,7295.338040622786,7611.440558368532,7176.064237548817,6820.049203704333,6470.865548198977,377.1386645649871,899.9554730829454,1038.524066874226,1034.413377190396,7816.028738839285,7071.534877232143,6566.7958984375,6201.167317708333,7438.890074274298,7971.490350315089,6171.579404149197,7605.319965311726,5528.271831563274,7235.580694898729,5166.753940517937,5210.515625,8205.16796875,6614.285747015069,681.0522936077168,583.9786289559005,97.07366465181633,9595.646090318292,5457.992581556708,2019-05-19,6,0
2019-05-20,8196.923828125,8200.9677734375,7678.78173828125,7978.30908203125,7978.30908203125,23843404340,7963.32763671875,7977.96923828125,25.07442848347616,68.32774467364676,7522.524919940835,7686.76533203125,7959.0919189453125,1987.8745930989583,74.56893759107055,7019.183306855709,436.2493861978031,1070.1418565244594,7400.41050853178,7703.157689284211,7283.030216813142,6925.345556279508,6568.119969736544,382.0822683150244,843.0990526657646,1036.0244855614578,1070.1418565244594,7839.370744977678,7230.927873883928,6696.841448102678,6289.181412760417,7457.288476662654,8074.026926549693,6387.828821218164,7732.865933664136,5660.816962541221,7359.323269284876,5219.039556235957,5210.515625,8205.16796875,6715.324512571824,685.0859959599557,604.2001023567116,80.88589360324409,9827.04904508017,5546.481618982331,2019-05-20,0,0
2019-05-21,7977.96923828125,8062.16796875,7843.33984375,7963.32763671875,7963.32763671875,25127245056,7680.06640625,7956.2919921875,10.528524797612693,68.04061997689476,7602.670868445911,7762.620947265625,7958.040771484375,1879.861328125,68.44540232458608,7113.597739842014,420.71929611224573,1095.9149239512235,7487.013143637467,7768.200176142846,7373.736539467223,7019.707563592166,6658.133367606363,380.1555304542725,758.9360982363448,1023.0802530882132,1095.9149239512235,7834.929547991072,7383.344029017857,6821.251023065476,6377.474625651042,7454.774017536799,8142.280127254202,6624.407930781512,7844.331276153689,5798.170769977263,7473.389549602265,5281.559701699818,5210.515625,8205.16796875,6807.7691884345595,679.2439552029073,619.2088729259508,60.03508227695647,9954.450795168072,5570.791099363178,2019-05-21,1,0
2019-05-22,7956.2919921875,7997.6123046875,7615.9873046875,7680.06640625,7680.06640625,24719473175,7881.8466796875,7677.26904296875,10.149987215864625,62.67766239697191,7616.74278441029,7833.3904296875,7743.43310546875,1754.4405924479167,39.70171830591285,7170.244606482812,417.92684638994245,1104.7938935057462,7516.713645577857,7746.166733669635,7414.5805217049265,7079.740185651969,6724.064531389824,345.114771398614,644.9510948360703,985.194429298445,1104.7938935057462,7759.9150390625,7504.601806640625,6929.697172619048,6453.497998046875,7414.800267663886,8149.552901476695,6859.650711804555,7914.891601917493,5944.502743320602,7558.291891552622,5348.704104541129,5210.515625,8205.16796875,6872.383797161629,644.3298484162278,624.2330680240062,20.096780392221604,10042.978216698992,5623.802642676008,2019-05-22,2,1
2019-05-23,7677.26904296875,7943.79150390625,7533.19677734375,7881.8466796875,7881.8466796875,24457107820,7987.37158203125,7881.6953125,0.8564602467262308,64.80572488534708,7664.943492642509,7840.08359375,7810.17041015625,1609.2552897135417,34.033911359308085,7241.40481380328,417.40312354512514,1121.6137713491266,7572.887958517803,7780.086720174101,7476.882676102603,7152.658957837018,6798.760153860641,344.93180064477417,524.2221205541174,949.2323569309501,1121.6137713491266,7759.4775390625,7626.553083147322,7042.866838727678,6530.480810546875,7414.545738417726,8150.775203701439,7102.330962593204,7992.099195658629,6093.634481796728,7652.094581896001,5408.867039197748,5210.515625,8205.16796875,6947.158825496879,625.7291330209237,624.5322810233897,1.1968519975339404,10083.311136448254,5596.856051051746,2019-05-23,3,1
2019-05-24,7881.6953125,8140.7197265625,7824.44873046875,7987.37158203125,7987.37158203125,25919126991,8052.5439453125,7991.88525390625,-0.08811692536367548,65.90074321475399,7723.566781622279,7839.379150390625,7984.9779052734375,1524.3551432291667,62.53912719051604,7316.001490626078,410.1794001557412,1133.4628413153089,7636.654669827564,7831.907935638388,7544.947863559755,7228.541923672857,6875.444762129713,298.3128435688386,388.401982692898,923.4146313134876,1133.4628413153089,7851.402692522322,7741.447544642857,7148.537411644345,6614.564306640625,7553.089848953483,8129.849527335755,7353.045561949959,8071.952042957833,6225.1227803308575,7748.027147955933,5481.101465325316,5210.515625,8205.16796875,7024.211622277203,612.4430475503614,622.1144343287841,-9.671386778422743,10106.304833021242,5572.453467760008,2019-05-24,4,1
2019-05-25,7991.88525390625,8117.92578125,7965.97607421875,8052.5439453125,8052.5439453125,22256813107,8673.2158203125,8055.2060546875,-1.8600962712619666,66.59208363317688,7783.380811384137,7824.116748046875,8047.2474365234375,1169.261962890625,73.44413018481734,7389.65573609472,391.73442207542035,1130.8312110450904,7700.637635286786,7887.066938056916,7612.627341126788,7303.451198367369,6951.386644915699,158.41032339432573,363.5881089414914,891.6467651296283,1130.8312110450904,7963.022112165178,7802.002720424107,7254.317243303572,6709.298583984375,7804.611788770852,8165.590829365598,7438.414611482615,8145.9640084331995,6362.670478173944,7840.129795029466,5578.467372939284,5247.3525390625,8205.16796875,7100.3843869464845,600.2532483403011,617.7421971310876,-17.48894879078648,10085.779170137055,5562.454325956694,2019-05-25,5,1
2019-05-26,8055.2060546875,8687.5205078125,7924.67041015625,8673.2158203125,8673.2158203125,26677970091,8805.7783203125,8674.072265625,9.997662911017102,72.34298172108477,7945.168994825657,7902.947412109375,8489.655639648438,949.7533365885416,175.12648326922212,7518.011744516498,418.2426846169082,1152.4017748079507,7850.265048367665,8083.604158620812,7754.03913835155,7427.975254907836,7062.472398167106,307.56183864438634,348.91511602925317,877.2720430582373,1152.4017748079507,8030.954450334822,7923.491594587053,7391.341401599702,6822.427506510417,7723.392611690435,8272.406710616307,7574.5764785578,8268.61344465794,6514.069358541465,7974.829281318367,5670.025731702466,5247.3525390625,8673.2158203125,7216.8904190476715,633.3746293199938,620.8686835688688,12.505945751124955,10207.750961725276,5598.143862493474,2019-05-26,6,1
2019-05-27,8674.072265625,8907.1748046875,8668.705078125,8805.7783203125,8805.7783203125,27949839564,8719.9619140625,8802.7578125,19.906094945725144,73.39632800930548,8101.643417641447,8049.135693359375,8796.859130859375,751.721923828125,243.35969572181526,7646.788402096097,405.4017590415933,1168.7611872344075,7997.267090205332,8264.147699043735,7894.271029279676,7553.230079035533,7174.943747982938,421.76833167247963,418.7118125665893,843.8802531495971,1168.7611872344075,8149.164341517857,7994.267543247768,7537.006696428572,6940.34375,7727.396009845377,8412.979355814357,7575.555730681179,8380.88694957817,6693.126443278974,8109.104937234408,5771.582562765592,5247.3525390625,8805.7783203125,7334.585819141363,662.6812710639697,629.2312010678891,33.45006999608063,10386.65806782819,5711.613318890561,2019-05-27,0,0
2019-05-28,8802.7578125,8807.0166015625,8634.7216796875,8719.9619140625,8719.9619140625,24226919267,8659.4873046875,8718.591796875,19.92452842352187,71.49790303673122,8214.064962445274,8194.011083984375,8720.41552734375,674.02783203125,162.6995189395439,7754.105753292738,388.75127067255096,1169.2636989784096,8108.450909260281,8378.101252798426,8004.36314725072,7659.2966094925305,7274.622339342909,461.3062396073779,461.4513608788502,785.1318606856253,1169.2636989784096,8257.254952566964,8046.092250279018,7674.647670200893,7054.837841796875,7795.9487129595855,8507.543611157867,7584.640889400168,8459.779530886519,6889.515809515267,8224.101540775286,5885.574142818466,5247.3525390625,8805.7783203125,7437.206270617002,671.2446386432794,637.6338885829672,33.61075006031217,10532.538481941194,5855.483686027555,2019-05-28,1,0
2019-05-29,8718.591796875,8755.8525390625,8482.728515625,8659.4873046875,8659.4873046875,23473479966,8319.47265625,8661.7607421875,5.633268425244633,70.12146235069761,8295.050842852952,8240.190869140624,8639.388916015625,780.447265625,114.46043493434114,7844.643908432215,380.492181584333,1153.225735674529,8193.225739326006,8448.447765770694,8091.7130349089575,7750.223036328437,7363.968466139335,401.75179481578874,488.67094313020397,710.4147034360366,1153.225735674529,8397.17222377232,8078.54363141741,7802.125279017857,7168.575667317708,7995.420428956532,8567.214574547614,7589.872688287206,8512.539982453893,7091.71057558182,8321.801402992238,6015.349931643179,5350.7265625,8805.7783203125,7527.745606474075,665.4801328519306,643.2031374367599,22.276995415170745,10546.642340489681,5933.739397791566,2019-05-29,2,0
2019-05-30,8661.7607421875,9008.314453125,8221.2734375,8319.47265625,8319.47265625,29246528551,8574.501953125,8320.2861328125,4.276138849861291,62.800977599364295,8299.491172561506,8274.3072265625,8467.13330078125,785.9913736979166,75.33136196158256,7892.126783213993,409.5313840158093,1118.7148577800106,8212.648341929698,8416.20398839052,8122.080984421097,7801.973001775853,7425.613897759378,337.03222766169137,489.22657284118316,612.0977902980139,1118.7148577800106,8459.690220424107,8109.583879743303,7904.265462239583,7267.533870442709,8122.657992762415,8598.810452584486,7620.35730690212,8516.363252537598,7292.167671941569,8386.24872822272,6148.819012662698,5402.697265625,8805.7783203125,7586.392054605625,626.2562873240731,639.8137674142226,-13.557480090149511,10511.736942122521,6036.877511002478,2019-05-30,3,1
2019-05-31,8320.2861328125,8586.6591796875,8172.55078125,8574.501953125,8574.501953125,25365190957,8564.0166015625,8573.83984375,7.6748608658036,65.6939035013225,8349.493132663958,8335.424658203125,8477.053466796875,809.1886393229166,51.46086312476558,7960.364300205094,409.85831361735865,1085.791785327812,8268.318128267438,8455.77847957414,8182.4037802482835,7872.202906443957,7499.7357077829665,265.3284638292726,450.05585750925206,518.9426645811922,1085.791785327812,8543.565987723214,8197.484340122768,8008.820359002976,7373.260693359375,8278.23752389394,8647.54019763202,7747.428482613516,8527.763023584168,7489.877694421784,8459.052478687187,6287.468908031563,5505.28369140625,8805.7783203125,7659.585380421876,608.7327478455618,633.5975635004905,-24.864815654928748,10507.00822885875,6163.8410875475,2019-05-31,4,0
2019-06-01,8573.83984375,8625.6005859375,8481.578125,8564.0166015625,8564.0166015625,22488303544,8742.9580078125,8565.4736328125,11.509668648088065,65.46847148730676,8388.49739973642,8423.819677734375,8558.802978515625,793.6732584635416,61.15308247582594,8020.729530340835,390.8700384259402,1047.2635971801276,8313.810201082062,8482.83801007123,8233.285489756845,7935.095060545643,7568.398991252614,155.1014206113072,371.082532332981,497.98592425389035,1047.2635971801276,8616.633510044643,8289.827811104911,8073.546316964285,7475.21845703125,8461.532089433336,8660.910343437892,7918.74527877193,8571.532241218176,7575.560392710395,8522.482054211378,6427.954859851123,5746.80712890625,8805.7783203125,7726.5802856915525,587.2299153905096,624.3240338784944,-37.094118487984815,10518.34687209463,6329.29248337412,2019-06-01,5,1
2019-06-02,8565.4736328125,8809.3037109375,8561.2353515625,8742.9580078125,8742.9580078125,20266216022,8208.9951171875,8741.7470703125,10.925248398248993,67.51707620728992,8452.944783022978,8509.930810546875,8714.11376953125,823.5099283854166,79.14922643140483,8092.952378088002,380.66991849373017,1020.5588802562896,8379.832940579054,8547.868009506547,8301.241825497598,8008.537146660811,7644.176992320993,161.45183580539862,388.8572714338549,449.780015385079,1020.5588802562896,8626.5966796875,8328.775565011161,8157.859956287202,7574.374072265625,8465.1448438821,8717.632836445016,7939.918293577306,8607.63997167228,7708.079940902123,8594.932952521915,6553.815192009335,5746.80712890625,8805.7783203125,7801.867524367178,577.9654162118759,615.0523103451708,-37.08689413329489,10551.048571059455,6468.813050034296,2019-06-02,6,0
2019-06-03,8741.7470703125,8743.5,8204.185546875,8208.9951171875,8208.9951171875,22004511436,7707.77099609375,8210.9853515625,2.774674157576746,56.7062641799621,8408.590298325618,8532.0931640625,8341.4189453125,772.4892578125,10.506892555677423,8104.556651997952,392.0016709673923,971.6707661159212,8353.550198518815,8463.149786426786,8288.942264389585,8026.760598526875,7680.61687134464,203.22671149263795,377.5884167366678,442.9249167527276,971.6707661159212,8541.34193638393,8345.253138950893,8176.625674293155,7653.634993489583,8338.115224891291,8722.84155568756,7967.664722214226,8619.550591045881,7733.700757540427,8625.305759605504,6681.964227373663,5746.80712890625,8805.7783203125,7832.02512383535,521.5250746834645,596.3468632128296,-74.82178852936511,10475.434696294342,6588.751631830658,2019-06-03,0,0
2019-06-04,8210.9853515625,8210.9853515625,7564.48876953125,7707.77099609375,7707.77099609375,24609731549,7824.2314453125,7704.34326171875,-4.281540734955532,48.80628398584188,8281.168607010732,8497.615869140625,7797.7540283203125,524.2113444010416,-104.604242170716,8064.8780864075325,410.17987890052495,906.0972009768986,8254.199551991882,8274.305088843526,8211.45276195014,7997.761543760227,7682.368750360711,356.9268132653824,402.80751391783286,453.12036759736026,906.0972009768986,8396.743233816964,8326.999093191964,8162.975911458333,7717.37041015625,8039.816420551581,8729.806607109796,7924.191579274131,8616.096279055693,7709.855543860973,8623.467611133148,6811.273209179351,5746.80712890625,8805.7783203125,7822.82111437301,431.37843761887234,563.3531780940382,-131.97474047516585,10309.810271094422,6685.4214671868285,2019-06-04,1,1
2019-06-05,7704.34326171875,7901.84912109375,7668.66845703125,7824.2314453125,7824.2314453125,21760923463,7822.0234375,7819.63330078125,-9.78857660859419,50.53077621990142,8198.089123065598,8412.717431640625,7804.7451171875,322.310546875,-112.36647096607841,8040.81342229803,397.53707784066603,826.1626130602496,8188.050612502746,8161.786677960769,8159.823253065121,7981.986080264979,7691.521182293084,392.31177649255505,386.50997389070835,458.9345742481374,826.1626130602496,8277.420968191964,8337.296595982143,8144.836077008928,7786.617887369792,7885.109191699408,8723.806569872851,7950.786622091435,8603.770651257066,7685.901502760791,8612.78050043004,6960.455274309542,5829.50146484375,8805.7783203125,7822.925583331491,365.12502917125494,523.7075483094816,-158.58251913822664,10065.042657761125,6760.3922055201265,2019-06-05,2,1
2019-06-06,7819.63330078125,7937.3408203125,7571.47119140625,7822.0234375,7822.0234375,19474611077,8043.951171875,7826.9013671875,-11.17169711782602,50.496045899646035,8129.713543871852,8314.341943359375,7788.2147216796875,221.08837890625,-116.40824569764453,8018.934423818227,395.27511720249345,738.8809331532698,8131.7387394254,8076.845867845577,8114.783277656438,7967.4440218318,7699.940682629014,426.95021732624446,392.2210572249426,460.9162918582492,738.8809331532698,8206.35679408482,8333.023507254464,8141.841517857143,7853.035286458334,7779.406576758576,8725.244564479406,7940.802450029521,8602.757809715393,7680.925225998893,8591.916219611603,7114.154353305064,5982.45751953125,8805.7783203125,7822.858757714344,308.87998171105573,480.7420349897964,-171.8620532787407,9792.103809665914,6836.580077052836,2019-06-06,3,1
2019-06-07,7826.9013671875,8126.1533203125,7788.37353515625,8043.951171875,8043.951171875,19141423231,7954.1279296875,8036.77490234375,-7.752450628222489,53.92391365696205,8114.120385326969,8246.740869140625,8000.6072998046875,18.593017578125,-72.42246815303027,8021.436098623904,391.16830777061887,649.3533952344667,8118.232959802262,8068.622193852933,8105.33899688558,7974.399217290272,7722.134907741658,396.7265300066358,388.6608716978718,424.17002501821815,649.3533952344667,8130.563825334822,8337.064906529018,8175.177501860119,7921.751741536458,7733.837295328186,8725.72577822689,7948.404034831146,8599.347526878337,7751.007476841901,8571.105136770924,7272.398346301991,6174.52880859375,8805.7783203125,7839.235973578097,278.9969862241642,440.39302523667,-161.3960390125058,9545.44765960956,6948.0340786716915,2019-06-07,4,0
2019-06-08,8036.77490234375,8076.89111328125,7837.61083984375,7954.1279296875,7954.1279296875,16522722810,7688.0771484375,7949.6748046875,-8.145509661041702,52.34407219725752,8085.030847937974,8176.204931640625,7955.689453125,-253.287109375,-75.43472548669733,8014.705281730264,380.31916246111035,559.2738394593675,8092.986032092298,8039.998627811575,8085.177521259169,7972.556372962747,7737.102199480099,349.8719318060317,395.0405301247801,374.69305547002995,559.2738394593675,8043.436872209822,8330.035191127232,8207.697498139882,7981.071712239584,7693.5649404037895,8725.075721252011,7934.994661002452,8582.390553609912,7833.004442669851,8540.34555169895,7421.7978727802165,6378.84912109375,8805.7783203125,7847.746488845461,245.23954324683746,401.3623288387035,-156.12278559186603,9294.75261055936,7057.65725272189,2019-06-08,5,0
2019-06-09,7949.6748046875,7975.97412109375,7583.2197265625,7688.0771484375,7688.0771484375,16610726547,8000.32958984375,7692.28466796875,-7.5893693494883285,47.870442439466494,8012.857448028796,8113.065380859375,7733.8370361328125,-513.4226888020834,-96.03535911048577,7982.042468400988,381.20739332326315,474.6113562946588,8030.692357683868,7952.018257968056,8032.230804882946,7946.694625278635,7733.939292961221,188.16892457347376,416.37235091283435,391.49942354243086,474.6113562946588,7892.739606584822,8259.668143136161,8183.430245535715,8024.712646484375,7704.570682011348,8676.040494048995,7843.295792223327,8574.929669078145,7791.930821993284,8499.324002779034,7550.101290189717,6972.37158203125,8805.7783203125,7835.919130296723,194.7732273871452,360.0445085483919,-165.2712811612467,9062.288093448693,7163.842668270057,2019-06-09,6,1
2019-06-10,7692.28466796875,8031.90966796875,7586.73095703125,8000.32958984375,8000.32958984375,18689275117,7927.71435546875,8004.24365234375,-6.696276546674427,52.95266360429755,8010.5796556315145,8055.64814453125,7904.824951171875,-594.2696940104166,-62.834330978230504,7983.871180545263,385.7767731528515,448.7383148166113,8026.021162631542,7964.09609093698,8027.977309544386,7951.570531148191,7751.125763727837,140.10896683107626,389.9149997196034,390.95166200380135,448.7383148166113,7862.930245535715,8202.13609095982,8184.478841145833,8051.23125,7722.821278704639,8592.051090679424,7812.221091240217,8575.430503149635,7793.527179142032,8499.96956481661,7602.492935183389,6972.37158203125,8805.7783203125,7848.097682855762,177.92347977577992,323.62030279386954,-145.69682301808962,8953.124774164473,7158.171514898027,2019-06-10,0,0
2019-06-11,8004.24365234375,8026.39404296875,7772.8037109375,7927.71435546875,7927.71435546875,17107279932,8145.857421875,7925.43408203125,-7.429951104691425,51.69058174167554,7995.513237420102,7992.017919921875,7913.6566162109375,-632.3727213541666,-48.448602216514054,7978.255498037613,376.3348845013085,400.8831526346309,8010.897038452651,7955.000657069922,8014.608915667634,7949.401787904606,7762.518576098219,123.14963650407442,365.7205018997731,392.03467900440944,400.8831526346309,7894.350725446428,8145.546979631697,8182.782970610119,8083.076009114583,7771.201088942354,8511.26748153147,7779.826477731924,8574.817649614528,7790.74829160571,8483.959161749213,7682.192856479952,7271.2080078125,8805.7783203125,7853.995214160428,156.90182429222295,290.27660709354024,-133.37478280131728,8793.784225191137,7190.251614652613,2019-06-11,1,1
2019-06-12,7925.43408203125,8196.6484375,7862.35986328125,8145.857421875,8145.857421875,19034432883,8230.923828125,8145.54541015625,-6.829503074405082,55.148945908787546,8022.848543684628,7932.307861328125,8087.6807861328125,-665.3933919270834,-9.685204118879485,7995.015690421351,373.3315766239829,397.79097776849056,8031.660174363782,8002.714848271192,8032.108716495282,7967.261390992824,7787.25011453543,149.7532931746332,334.6399643725096,374.97545612014665,397.79097776849056,7940.297293526785,8108.859130859375,8204.96349516369,8094.107421875,7790.544000352153,8443.499095231884,7774.219166486865,8579.938951283837,7829.988039043545,8491.89839964349,7696.316444106509,7271.2080078125,8805.7783203125,7875.6146369541,156.04553740968186,263.43039315676856,-107.3848557470867,8727.889816865107,7136.725905791144,2019-06-12,2,1
2019-06-13,8145.54541015625,8311.5673828125,8087.06103515625,8230.923828125,8230.923828125,18669407147,8693.8330078125,8230.8984375,0.26713027142124846,56.4579738152468,8060.680413582877,7934.500732421875,8215.119018554688,-616.0314127604166,30.374994159913115,8018.606504191715,362.70120312628774,398.09061604254913,8062.316121096277,8059.767093234644,8058.617398045912,7991.230703459386,7815.874225089596,173.75544280599917,331.1718638333661,367.60023831090183,398.09061604254913,7998.711635044643,8102.534214564732,8221.586216517857,8101.991015625,7824.956192238644,8433.706078398098,7771.362350731366,8589.18645482876,7853.985978206955,8500.081631667548,7703.9003995824505,7271.2080078125,8805.7783203125,7901.9338363000925,160.38228479618465,242.82077148465177,-82.43848668846712,8730.681964506974,7138.319500336776,2019-06-13,3,1
2019-06-14,8230.8984375,8710.63671875,8183.39306640625,8693.8330078125,8693.8330078125,19831162906,8838.375,8689.74609375,12.793089107324025,62.8176559127779,8175.799067079172,8033.10693359375,8570.423950195312,-482.2771809895833,106.04073323115139,8086.129154553794,374.4542352132493,412.2051587833194,8159.472565206465,8218.283571879108,8143.312812681456,8055.10364021876,7872.51672720075,316.7432268460105,345.4802705075672,377.2925362273013,412.2051587833194,8091.551897321428,8111.057861328125,8255.227236793155,8118.279850260416,7774.808670475418,8456.538131835692,7765.577590820558,8632.519773020456,7877.934700565853,8530.485009043736,7706.074691477097,7271.2080078125,8805.7783203125,7960.5930341899,198.87953101656512,234.03252339103446,-35.152992374469335,8857.517251160389,7208.696616027111,2019-06-14,4,1
2019-06-15,8689.74609375,8859.1279296875,8618.3955078125,8838.375,8838.375,18371033226,8994.48828125,8841.4404296875,12.961574076327635,64.55835449739689,8296.267418519323,8134.5212890625,8788.568359375,-205.39973958333334,150.66404087633265,8161.353739098415,364.90267711766006,429.96598157381175,8263.91909363624,8373.30642890933,8235.987770990596,8126.3101274716,7934.830164155541,414.14933845982034,379.2784663560856,394.75104453349167,429.96598157381175,8217.87290736607,8130.654889787947,8292.647763206845,8150.062044270833,7803.72356890625,8509.933356144033,7751.3764234318605,8687.398807740337,7897.8967186733535,8580.028025844646,7720.096062697022,7271.2080078125,8838.375,8025.613920546203,238.30517309003608,234.8870533308348,3.4181197592012893,8994.453252210124,7274.589325914876,2019-06-15,5,1
2019-06-16,8841.4404296875,9335.8671875,8814.556640625,8994.48828125,8994.48828125,23348550311,9320.3525390625,8988.923828125,14.989278070032631,66.388578273382,8423.216666288537,8251.7677734375,9034.85009765625,118.91276041666667,187.75402414907262,8244.667193313573,376.0746678146129,428.8552356992846,8376.314353269125,8528.601891994498,8337.121172358517,8205.235414178727,8003.195203968086,429.6801560309387,414.8078266634939,415.89666760763754,428.8552356992846,8404.50306919643,8148.621337890625,8307.946451822916,8205.081803385418,7974.822913165491,8563.42916455412,7733.813511227131,8723.843119430554,7892.049784215278,8633.937039084702,7776.2265676861325,7271.2080078125,8994.48828125,8097.382391709447,278.9319615596778,243.6960349766034,35.23592658307439,9109.47824483607,7394.05730203893,2019-06-16,6,1
