Date,Open,High,Low,Close,Volume,Tommorow_Close,Tommorow_Open,roc,rsi,ema,sma,wcp,squeeze,cci,rma,atr,Date,day_of_week,Benefit
2017-03-27 00:00:00+00:00,972.0549926757812,1046.4000244140625,971.9840087890625,1045.77001953125,372535008,1047.1500244140625,1044.5799560546875,-4.949870654705981,46.39682925803409,1035.4083996195063,1019.5851989746094,1027.4810180664062,-204.15599568684897,-44.599083251268894,1074.0358182503487,65.79051041965273,2017-03-27 00:00:00+00:00,0,1
2017-03-28 00:00:00+00:00,1044.5799560546875,1064.6500244140625,1027.72998046875,1047.1500244140625,326332000,1039.969970703125,1046.0799560546875,7.530363144321723,46.52222719198395,1037.5432404912438,1026.9184020996095,1046.6700134277344,-216.33600870768228,-14.128848918677917,1071.34723886672,63.72833424291415,2017-03-28 00:00:00+00:00,1,-1
2017-03-29 00:00:00+00:00,1046.0799560546875,1055.1300048828125,1015.8800048828125,1039.969970703125,298457984,1026.4300537109375,1042.2099609375,0.3115516425694933,45.920310385789094,1037.9844641661311,1027.2414001464845,1037.7374877929688,-203.50601196289062,-11.350380929490711,1068.2095120503607,61.97988179699171,2017-03-29 00:00:00+00:00,2,-1
2017-03-30 00:00:00+00:00,1042.2099609375,1049.2900390625,1020.0399780273438,1026.4300537109375,352968992,1071.7900390625,1026.6400146484375,-2.63698882339237,44.744628385029124,1035.8836622651868,1024.461407470703,1030.5475311279297,-147.42733764648438,-1.6046887372403587,1064.0315662164182,59.642037456860606,2017-03-30 00:00:00+00:00,3,1
2017-03-31 00:00:00+00:00,1026.6400146484375,1074.9200439453125,1026.6400146484375,1071.7900390625,447287008,1080.5,1071.7099609375,-4.350580818226423,49.41693940882513,1042.4120944101528,1019.5864074707031,1061.2850341796875,-98.39548746744792,68.34488827602826,1064.8074135010263,58.845462655254494,2017-03-31 00:00:00+00:00,4,1
2017-04-01 00:00:00+00:00,1071.7099609375,1091.719970703125,1061.0899658203125,1080.5,289633984,1102.1700439453125,1080.6099853515625,2.9891134561358905,50.28622399133074,1049.3371681537612,1022.7224060058594,1078.4524841308594,-48.4713134765625,98.8519907166922,1066.3766721509237,56.83007281436578,2017-04-01 00:00:00+00:00,5,1
2017-04-02 00:00:00+00:00,1080.6099853515625,1107.5899658203125,1075.449951171875,1102.1700439453125,514187008,1143.81005859375,1102.949951171875,6.1217689576639,52.47454690542581,1058.9431455704068,1029.0804138183594,1096.8450012207031,-17.559651692708332,115.44859050792627,1069.9560093303626,55.06649723108519,2017-04-02 00:00:00+00:00,6,1
2017-04-03 00:00:00+00:00,1102.949951171875,1151.739990234375,1102.949951171875,1143.81005859375,580444032,1133.25,1145.52001953125,22.00380096050032,56.44222231291599,1074.3734933928329,1049.7094177246095,1135.5775146484375,21.662027994791668,155.2032866017698,1077.3414142567015,54.67388644951214,2017-04-03 00:00:00+00:00,0,-1
2017-04-04 00:00:00+00:00,1145.52001953125,1156.43994140625,1120.52001953125,1133.25,436310016,1124.780029296875,1134.1400146484375,16.496142460938195,55.18398356585983,1085.0783127759541,1065.7565185546875,1135.864990234375,47.482035319010414,147.1918834056547,1082.9322728310315,53.3343175513327,2017-04-04 00:00:00+00:00,1,-1
2017-04-05 00:00:00+00:00,1134.1400146484375,1135.0899658203125,1113.6300048828125,1124.780029296875,414784000,1182.6800537109375,1125.81005859375,16.349536600638608,54.141452238056566,1092.2968066888488,1081.5620239257812,1124.5700073242188,69.92336018880208,107.12066259652762,1087.1170484776158,51.057577793201794,2017-04-05 00:00:00+00:00,2,1
2017-04-06 00:00:00+00:00,1125.81005859375,1188.3699951171875,1125.81005859375,1182.6800537109375,511222016,1176.9000244140625,1178.93994140625,13.091791849326038,59.740633481189754,1108.7301243292286,1095.25302734375,1169.8850402832031,99.06519571940105,131.3813708462098,1096.673349000948,51.952748366566844,2017-04-06 00:00:00+00:00,3,-1
2017-04-07 00:00:00+00:00,1178.93994140625,1186.5799560546875,1163.3900146484375,1176.9000244140625,317022016,1175.949951171875,1172.6500244140625,12.390774671719289,58.96662366968994,1121.12465161738,1108.22802734375,1175.9425048828125,129.71603393554688,121.11915119853748,1104.6960165422595,49.898262155115646,2017-04-07 00:00:00+00:00,4,1
2017-04-08 00:00:00+00:00,1172.6500244140625,1184.97998046875,1162.5799560546875,1175.949951171875,209312000,1187.8699951171875,1176.5699462890625,13.075375664627487,58.831696396294696,1131.0928879000155,1121.826025390625,1174.8649597167969,154.47435506184897,104.8622814513355,1111.821410005221,47.934102316468994,2017-04-08 00:00:00+00:00,5,1
2017-04-09 00:00:00+00:00,1176.5699462890625,1197.2099609375,1171.8599853515625,1187.8699951171875,242343008,1187.1300048828125,1187.300048828125,15.728294472924173,60.06633018559203,1141.4159983031377,1137.97001953125,1186.2024841308594,162.14934285481772,104.03924634388483,1119.4262685164176,46.32095040714532,2017-04-09 00:00:00+00:00,6,-1
2017-04-10 00:00:00+00:00,1187.300048828125,1190.3399658203125,1179.0400390625,1187.1300048828125,215883008,1205.010009765625,1187.4599609375,10.761432894188953,59.94613993925632,1149.7276358630786,1149.5040161132813,1185.9100036621094,170.89934285481772,92.05674312036086,1126.1966421530572,43.819448717907264,2017-04-10 00:00:00+00:00,0,1
2017-04-11 00:00:00+00:00,1187.4599609375,1208.0699462890625,1187.4599609375,1205.010009765625,216182000,1200.3699951171875,1204.81005859375,11.523369714541879,61.92842148566793,1159.7789765726325,1161.9550170898438,1201.3874816894531,169.45266723632812,100.44197893029967,1134.077978914314,42.18519819564603,2017-04-11 00:00:00+00:00,1,-1
2017-04-12 00:00:00+00:00,1204.81005859375,1207.1400146484375,1196.760009765625,1200.3699951171875,288702016,1169.280029296875,1201.02001953125,8.909691540913217,61.08356730803717,1167.1591617625515,1171.7750122070313,1201.1600036621094,155.8991495768229,92.29645874724987,1140.707180534601,39.913398673300776,2017-04-12 00:00:00+00:00,2,-1
2017-04-13 00:00:00+00:00,1201.02001953125,1205.8900146484375,1156.43994140625,1169.280029296875,351968992,1167.5400390625,1170.3299560546875,2.226765756408795,55.609314342784245,1167.5447740415193,1174.3220092773438,1175.2225036621094,135.6666463216146,47.992015036235564,1143.5644654108285,40.59458971393554,2017-04-13 00:00:00+00:00,3,-1
2017-04-14 00:00:00+00:00,1170.3299560546875,1190.800048828125,1159.7900390625,1167.5400390625,254827008,1172.52001953125,1167.300048828125,3.0258141683212,55.31055620375716,1167.543913136243,1177.7510131835938,1171.4175415039062,124.864990234375,32.11176649366885,1145.9620227759956,39.90997686048479,2017-04-14 00:00:00+00:00,4,1
2017-04-15 00:00:00+00:00,1167.300048828125,1188.0,1164.9599609375,1172.52001953125,203559008,1182.93994140625,1172.6099853515625,4.244384589955631,56.03852039742427,1168.448659753517,1182.5250122070313,1174.5,106.1966552734375,29.531201330686077,1148.617822451521,38.70498130348587,2017-04-15 00:00:00+00:00,5,1
2017-04-16 00:00:00+00:00,1172.6099853515625,1187.219970703125,1172.6099853515625,1182.93994140625,183231008,1193.9100341796875,1183.25,0.021974471835983122,57.595000723462576,1171.083438235832,1182.5510009765626,1181.4274597167969,89.95163981119792,39.19909425498623,1152.050034346994,36.9903362940851,2017-04-16 00:00:00+00:00,6,1
2017-04-17 00:00:00+00:00,1183.25,1194.9000244140625,1172.6500244140625,1193.9100341796875,253206000,1211.6700439453125,1193.77001953125,1.4453232570960044,59.23153901981103,1175.233728407442,1184.252001953125,1188.842529296875,71.70998128255208,60.047030282981005,1156.2360343302635,35.93745513022188,2017-04-17 00:00:00+00:00,0,1
2017-04-18 00:00:00+00:00,1193.77001953125,1217.5699462890625,1193.77001953125,1211.6700439453125,270524000,1210.2900390625,1212.1300048828125,3.0375521286293847,61.801757695750446,1181.858513050691,1187.8240112304688,1208.6700134277344,55.111653645833336,143.2325965218582,1161.7794352917683,35.07048881790692,2017-04-18 00:00:00+00:00,1,-1
2017-04-19 00:00:00+00:00,1212.1300048828125,1215.510009765625,1205.0799560546875,1210.2900390625,288060992,1229.0799560546875,1211.0799560546875,1.887415629443581,61.47743034800523,1187.0278814164744,1190.066015625,1210.2925109863281,45.879984537760414,146.6802773877414,1166.6304956688416,33.31045773883768,2017-04-19 00:00:00+00:00,2,1
2017-04-20 00:00:00+00:00,1211.0799560546875,1240.7900390625,1208.4100341796875,1229.0799560546875,315108000,1222.050048828125,1229.4200439453125,3.5337284879776996,64.22995461551737,1194.6737131688767,1194.2610107421874,1226.8399963378906,43.839986165364586,176.10414077262186,1172.875441707426,33.243996820550166,2017-04-20 00:00:00+00:00,3,-1
2017-04-21 00:00:00+00:00,1229.4200439453125,1235.93994140625,1215.56005859375,1222.050048828125,272167008,1231.7099609375,1222.7099609375,1.4140993787938987,62.43258803925358,1199.6512287432854,1195.9650146484375,1223.9000244140625,44.751668294270836,132.57393770237098,1177.792902419496,32.32513153426087,2017-04-21 00:00:00+00:00,4,1
2017-04-22 00:00:00+00:00,1222.7099609375,1235.56005859375,1208.469970703125,1231.7099609375,249320000,1207.2099609375,1231.9200439453125,2.610858814181947,63.9264028527725,1205.4800891422333,1199.0990112304687,1226.8624877929688,43.900004069010414,113.56993886419906,1183.1846082712964,31.951199845429734,2017-04-22 00:00:00+00:00,5,-1
2017-04-23 00:00:00+00:00,1231.9200439453125,1232.199951171875,1203.93994140625,1207.2099609375,258951008,1250.1500244140625,1209.6300048828125,3.243870646061873,57.663650875037554,1205.7946112868271,1202.8920043945313,1212.6399536132812,32.7449951171875,61.20232501254687,1185.5871435379167,31.687543411157968,2017-04-23 00:00:00+00:00,6,1
2017-04-24 00:00:00+00:00,1209.6300048828125,1250.93994140625,1209.6300048828125,1250.1500244140625,235806000,1265.489990234375,1250.449951171875,7.075559088996713,64.27048428512978,1213.8592318554154,1211.1530029296875,1240.2174987792969,36.210001627604164,126.92195598284135,1192.0434316255314,32.54771748670026,2017-04-24 00:00:00+00:00,0,1
2017-04-25 00:00:00+00:00,1250.449951171875,1267.5799560546875,1249.969970703125,1265.489990234375,242556000,1281.0799560546875,1265.989990234375,7.929073205956222,66.29411859455008,1223.2466424697716,1220.45,1262.1324768066406,46.67999267578125,168.99229800148873,1199.3880874864158,31.4807366199047,2017-04-25 00:00:00+00:00,1,1
2017-04-26 00:00:00+00:00,1265.989990234375,1294.8299560546875,1265.9300537109375,1281.0799560546875,329631008,1317.72998046875,1281.8800048828125,8.296280412323474,68.2615349528737,1233.7617903943017,1230.2640014648437,1280.72998046875,56.748311360677086,176.7892610064046,1207.557274343243,31.327824419933826,2017-04-26 00:00:00+00:00,2,1
2017-04-27 00:00:00+00:00,1281.8800048828125,1319.699951171875,1281.300048828125,1317.72998046875,449196992,1316.47998046875,1317.739990234375,10.370961190064609,72.34786176769435,1249.0287340442014,1242.64599609375,1309.114990234375,75.2532958984375,190.5553501014785,1218.5745449557937,31.848693755451944,2017-04-27 00:00:00+00:00,3,-1
2017-04-28 00:00:00+00:00,1317.739990234375,1331.280029296875,1292.3699951171875,1316.47998046875,527488992,1321.7900390625,1317.8399658203125,8.650039426754038,72.00734039396015,1261.292597030483,1253.1269897460938,1314.1524963378906,90.07997639973958,159.62441355910096,1228.3650885070892,32.35307521432591,2017-04-28 00:00:00+00:00,4,1
2017-04-29 00:00:00+00:00,1317.8399658203125,1327.199951171875,1315.2099609375,1321.7900390625,422705984,1347.8900146484375,1321.8699951171875,9.212667740896947,72.59738476695357,1272.292131945395,1264.2769897460937,1321.4974975585938,111.02665201822917,136.34750913235445,1237.7075835626304,30.898569144329414,2017-04-29 00:00:00+00:00,5,1
2017-04-30 00:00:00+00:00,1321.8699951171875,1347.9100341796875,1314.9200439453125,1347.8900146484375,413115008,1421.5999755859375,1348.300048828125,9.666584993797066,75.34793331574508,1286.0372015277662,1276.1579956054688,1339.6525268554688,125.43330891927083,130.59104147582363,1248.725826671211,31.047956365046957,2017-04-30 00:00:00+00:00,6,1
2017-05-01 00:00:00+00:00,1348.300048828125,1434.3199462890625,1348.300048828125,1421.5999755859375,713624000,1452.8199462890625,1421.030029296875,16.3291124573146,81.113576779514,1310.6849786292519,1296.11298828125,1406.4549865722656,144.61663818359375,178.62776292607114,1266.0132415626838,35.00381174187396,2017-05-01 00:00:00+00:00,0,1
2017-05-02 00:00:00+00:00,1421.030029296875,1473.9000244140625,1415.68994140625,1452.8199462890625,477337984,1490.0899658203125,1453.780029296875,17.9514652283292,82.93416975976137,1336.5277000219446,1318.2239868164063,1448.8074645996094,162.98331705729166,183.64145188421466,1284.6939120353218,36.66140254658385,2017-05-02 00:00:00+00:00,1,1
2017-05-03 00:00:00+00:00,1453.780029296875,1492.77001953125,1447.489990234375,1490.0899658203125,583795968,1537.6700439453125,1490.719970703125,23.432543968004737,84.81592563640879,1364.4481119852842,1346.5119873046874,1480.1099853515625,183.4549763997396,171.35051936746217,1305.233517413821,37.27701874303322,2017-05-03 00:00:00+00:00,2,1
2017-05-04 00:00:00+00:00,1490.719970703125,1608.9100341796875,1490.719970703125,1537.6700439453125,933548992,1555.449951171875,1540.8699951171875,22.9988412523536,86.81474923210023,1395.9430087052892,1375.2639892578125,1543.7425231933594,212.191650390625,178.81671868874423,1328.47717006697,43.10152228705764,2017-05-04 00:00:00+00:00,3,1
2017-05-05 00:00:00+00:00,1540.8699951171875,1618.030029296875,1530.31005859375,1555.449951171875,946035968,1578.800048828125,1556.81005859375,22.91286088195751,87.47810313847927,1424.944270971941,1404.2599853515626,1564.8099975585938,248.9183146158854,148.545672665009,1351.1744481774606,46.28855431677674,2017-05-05 00:00:00+00:00,4,1
2017-05-06 00:00:00+00:00,1556.81005859375,1578.800048828125,1542.5,1578.800048828125,582529984,1596.7099609375,1579.469970703125,23.239774486076517,88.30990311107739,1452.9180487639742,1434.0319946289062,1569.7250366210938,280.989990234375,118.95390182916236,1373.937008242527,45.5750896390159,2017-05-06 00:00:00+00:00,5,1
2017-05-07 00:00:00+00:00,1579.469970703125,1596.719970703125,1559.760009765625,1596.7099609375,1080029952,1723.3499755859375,1596.9200439453125,21.171255462329977,88.91797820569317,1479.0620327955244,1461.9299926757812,1587.4749755859375,300.97499593098956,109.8757836772518,1396.2143035120243,44.959723303193336,2017-05-07 00:00:00+00:00,6,1
2017-05-08 00:00:00+00:00,1596.9200439453125,1723.3499755859375,1596.9200439453125,1723.3499755859375,1340320000,1755.3599853515625,1723.8900146484375,30.905900670993574,92.06213914480696,1523.4780223937812,1502.6169921875,1691.7424926757812,337.39666748046875,139.2790417152917,1428.9278707194158,50.794029827853635,2017-05-08 00:00:00+00:00,0,1
2017-05-09 00:00:00+00:00,1723.8900146484375,1833.489990234375,1716.300048828125,1755.3599853515625,1167920000,1787.1300048828125,1756.52001953125,32.801725953130855,92.63122841898145,1565.638379295196,1545.9739868164063,1765.1275024414062,365.66168212890625,155.43221705317572,1461.5710821826303,55.53659494059623,2017-05-09 00:00:00+00:00,1,1
2017-05-10 00:00:00+00:00,1756.52001953125,1788.43994140625,1719.0999755859375,1787.1300048828125,915723008,1848.5699462890625,1780.3699951171875,32.58722784951704,93.15570039703749,1605.9095839474899,1589.8979858398438,1770.4499816894531,393.11000569661456,128.86301314222789,1494.1269744526487,56.52255000343311,2017-05-10 00:00:00+00:00,2,1
2017-05-11 00:00:00+00:00,1780.3699951171875,1873.9300537109375,1755.3499755859375,1848.5699462890625,799489984,1724.239990234375,1845.760009765625,30.03446665980293,94.03927686234216,1650.0296498277758,1632.5949829101562,1831.60498046875,422.8666585286458,137.39671487743243,1529.57127163629,60.95523058354503,2017-05-11 00:00:00+00:00,3,-1
2017-05-12 00:00:00+00:00,1845.760009765625,1856.1500244140625,1694.010009765625,1724.239990234375,740984000,1804.9100341796875,1723.1199951171875,18.68229057830605,73.39160151779292,1663.522438992612,1659.7369873046875,1749.6600036621094,430.816650390625,91.58633719501486,1549.0381434960984,68.18271515960879,2017-05-12 00:00:00+00:00,4,1
2017-05-13 00:00:00+00:00,1723.1199951171875,1812.989990234375,1651.0799560546875,1804.9100341796875,579635008,1808.9100341796875,1800.8599853515625,21.127587969902393,76.93087555753986,1689.2292744811712,1691.218994140625,1768.4725036621094,439.4983317057292,76.34593615736456,1574.6253325644575,74.87752366104297,2017-05-13 00:00:00+00:00,5,1
2017-05-14 00:00:00+00:00,1800.8599853515625,1831.4200439453125,1776.6199951171875,1808.9100341796875,437196000,1738.4300537109375,1808.43994140625,17.639674473883534,77.09357465981289,1710.989412608174,1718.3429931640626,1806.4650268554688,425.135009765625,87.68335300691658,1598.0538027259804,73.44341831583453,2017-05-14 00:00:00+00:00,6,-1
2017-05-15 00:00:00+00:00,1808.43994140625,1812.800048828125,1708.5400390625,1738.4300537109375,731529024,1734.449951171875,1741.699951171875,11.763805219268251,67.99411068687228,1715.9786200814035,1736.6410034179687,1749.550048828125,393.58669026692706,51.918456504628125,1612.091427824476,75.64460341939099,2017-05-15 00:00:00+00:00,0,-1
2017-05-16 00:00:00+00:00,1741.699951171875,1785.93994140625,1686.5400390625,1734.449951171875,959044992,1839.0899658203125,1726.72998046875,9.858746993280256,67.50951916643594,1719.3370439160346,1752.2059936523438,1735.344970703125,347.94167073567706,34.31916338415014,1624.327280159216,77.34141048541665,2017-05-16 00:00:00+00:00,1,1
2017-05-17 00:00:00+00:00,1726.72998046875,1864.050048828125,1661.9100341796875,1839.0899658203125,1064729984,1888.6500244140625,1818.699951171875,15.17996447773773,72.96485436037953,1741.110302444085,1776.443994140625,1801.0350036621094,307.41835530598956,64.01659103548684,1645.8035487253258,86.25559649706099,2017-05-17 00:00:00+00:00,2,1
2017-05-18 00:00:00+00:00,1818.699951171875,1904.47998046875,1807.1199951171875,1888.6500244140625,894321024,1987.7099609375,1897.3699951171875,9.591786414243753,75.09753733540643,1767.935706438626,1792.9739990234375,1872.2250061035156,296.33502197265625,122.31091324381198,1670.0881962941994,87.04876712952537,2017-05-18 00:00:00+00:00,3,1
2017-05-19 00:00:00+00:00,1897.3699951171875,2004.52001953125,1890.25,1987.7099609375,1157289984,2084.72998046875,1984.239990234375,13.236599758732826,78.71228192313619,1807.8946618020577,1816.2089965820312,1967.5474853515625,297.61667887369794,199.97883559432842,1701.8503727585298,89.10742627150124,2017-05-19 00:00:00+00:00,4,1
2017-05-20 00:00:00+00:00,1984.239990234375,2084.72998046875,1974.9200439453125,2084.72998046875,961336000,2041.199951171875,2067.030029296875,16.652396567280064,81.5387518793419,1858.2283561050924,1845.968994140625,2057.2774963378906,298.4983317057292,219.20269429380278,1740.138333529552,90.5861770037824,2017-05-20 00:00:00+00:00,5,-1
2017-05-21 00:00:00+00:00,2067.030029296875,2119.080078125,2037.5,2041.199951171875,1147859968,2173.39990234375,2043.18994140625,10.420487754304904,76.62303460620497,1891.4959188445073,1865.2319946289062,2059.7449951171875,304.74831136067706,176.00680317402083,1770.2444952937842,89.9428842267265,2017-05-21 00:00:00+00:00,6,1
2017-05-22 00:00:00+00:00,2043.18994140625,2303.89990234375,2017.8699951171875,2173.39990234375,1942220032,2320.419921875,2191.56005859375,26.04973290570305,80.47321146156297,1942.7511885716422,1910.1479858398438,2167.1424255371094,336.32997639973956,177.34012388632786,1810.560035998781,103.94910015528622,2017-05-22 00:00:00+00:00,0,1
2017-05-23 00:00:00+00:00,2191.56005859375,2320.820068359375,2178.5,2320.419921875,1378749952,2443.639892578125,2321.3701171875,28.561528161131104,83.69033321987729,2011.4182309904343,1961.698974609375,2285.0399780273438,367.69830322265625,171.04247254810434,1861.5460245864028,107.05417628816755,2017-05-23 00:00:00+00:00,1,1
2017-05-24 00:00:00+00:00,2321.3701171875,2523.719970703125,2321.3701171875,2443.639892578125,1725379968,2304.97998046875,2446.239990234375,35.089078307107606,85.80169427520708,2090.003987642742,2025.1719604492187,2433.0924682617188,435.9566243489583,177.76849746956077,1919.7554113855751,113.9288814695931,2017-05-24 00:00:00+00:00,2,-1
2017-05-25 00:00:00+00:00,2446.239990234375,2763.7099609375,2285.300048828125,2304.97998046875,2406700032,2202.419921875,2320.889892578125,32.58974530199978,74.16635950687711,2129.090531792925,2081.826953125,2414.7424926757812,454.13494873046875,144.13810637272698,1958.2778682938927,139.9632408010061,2017-05-25 00:00:00+00:00,3,-1
2017-05-26 00:00:00+00:00,2320.889892578125,2573.7900390625,2071.989990234375,2202.419921875,1763480064,2038.8699951171875,2196.27001953125,26.980886383429095,66.93607652735669,2142.423148171484,2128.6239501953123,2262.6549682617188,459.48992919921875,78.17295135259356,1982.6920736520035,165.80872708865743,2017-05-26 00:00:00+00:00,4,-1
2017-05-27 00:00:00+00:00,2196.27001953125,2260.199951171875,1855.8299560546875,2038.8699951171875,1700480000,2155.800048828125,2054.080078125,10.862982943184326,57.336798890397766,2123.595302161612,2148.601953125,2048.4424743652344,461.9232584635417,1.0807974638009525,1988.3098657985217,182.84881766212385,2017-05-27 00:00:00+00:00,5,1
2017-05-28 00:00:00+00:00,2054.080078125,2267.340087890625,2054.080078125,2155.800048828125,1147139968,2255.610107421875,2159.429931640625,14.145025333475614,61.57914242069412,2129.4507106464325,2175.3169555664062,2158.2550659179688,467.76995849609375,30.213772786547132,2005.0588841014821,186.10748017007484,2017-05-28 00:00:00+00:00,6,1
2017-05-29 00:00:00+00:00,2159.429931640625,2307.050048828125,2107.169921875,2255.610107421875,994625024,2175.469970703125,2255.360107421875,13.47782884571451,64.79698707911594,2152.388782787422,2202.106970214844,2231.3600463867188,458.54831949869794,43.894056618340976,2030.1140064335214,187.09124065457843,2017-05-29 00:00:00+00:00,0,-1
2017-05-30 00:00:00+00:00,2255.360107421875,2301.9599609375,2124.570068359375,2175.469970703125,1443970048,2286.409912109375,2187.18994140625,4.352601587951077,60.42127857199941,2156.5853624084584,2211.1809692382812,2194.3674926757812,386.45166015625,26.471823680428173,2044.649602860482,186.39828722054605,2017-05-30 00:00:00+00:00,1,1
2017-05-31 00:00:00+00:00,2187.18994140625,2311.080078125,2145.570068359375,2286.409912109375,1544829952,2407.8798828125,2288.330078125,12.013029923732965,64.0413677672253,2180.189825990443,2235.7019653320312,2257.3674926757812,352.88999430338544,38.772821918564865,2068.8256337853713,184.9062674023374,2017-05-31 00:00:00+00:00,2,1
2017-06-01 00:00:00+00:00,2288.330078125,2448.389892578125,2288.330078125,2407.8798828125,1653180032,2488.550048828125,2404.030029296875,10.788625701873437,67.54198877600858,2221.5880181399075,2259.1499633789062,2388.1199340820312,341.163330078125,97.70717303623766,2102.731058688084,183.26867547850972,2017-06-01 00:00:00+00:00,3,1
2017-06-02 00:00:00+00:00,2404.030029296875,2488.550048828125,2373.320068359375,2488.550048828125,1317030016,2515.35009765625,2493.719970703125,7.2456767573891785,69.65479975913638,2270.1265691741287,2275.9629760742187,2459.7425537109375,365.6483561197917,119.47906482417952,2141.312957702088,178.40876869209833,2017-06-02 00:00:00+00:00,4,1
2017-06-03 00:00:00+00:00,2493.719970703125,2581.909912109375,2423.570068359375,2515.35009765625,1514950016,2511.81005859375,2547.7900390625,2.9345651663293255,70.34541771954181,2314.7126652617867,2283.133996582031,2509.0450439453125,352.4150390625,127.9844509178453,2178.7166716975044,176.975274053377,2017-06-03 00:00:00+00:00,5,-1
2017-06-04 00:00:00+00:00,2547.7900390625,2585.889892578125,2452.5400390625,2511.81005859375,1355120000,2686.81005859375,2512.39990234375,8.973183276105427,70.11841185124663,2350.5485549585073,2303.817004394531,2515.5125122070312,314.89337158203125,110.0994371139104,2212.026010387129,173.8591725863947,2017-06-04 00:00:00+00:00,6,1
2017-06-05 00:00:00+00:00,2512.39990234375,2686.81005859375,2510.219970703125,2686.81005859375,1369309952,2863.199951171875,2690.840087890625,21.993541372726554,74.49935067099814,2411.6870101649147,2352.2560180664063,2642.6625366210938,307.618408203125,138.0729470181274,2259.504415207791,174.0542379652683,2017-06-05 00:00:00+00:00,0,1
2017-06-06 00:00:00+00:00,2690.840087890625,2999.909912109375,2690.840087890625,2863.199951171875,2089609984,2732.159912109375,2869.3798828125,40.43072672749337,78.00040276503888,2493.78027216618,2434.689013671875,2854.2874755859375,350.8717447916667,190.54644346622513,2319.8739688041996,183.98606764743664,2017-06-06 00:00:00+00:00,1,-1
2017-06-07 00:00:00+00:00,2869.3798828125,2869.3798828125,2700.56005859375,2732.159912109375,1517709952,2805.6201171875,2720.489990234375,26.735311727752972,70.28073467607202,2537.1220248831246,2492.325,2758.56494140625,385.3034261067708,127.60335062976353,2361.102563134717,182.90276454538758,2017-06-07 00:00:00+00:00,2,1
2017-06-08 00:00:00+00:00,2720.489990234375,2815.300048828125,2670.949951171875,2805.6201171875,1281170048,2823.81005859375,2807.43994140625,24.384090493116176,71.95633108119505,2585.9398598475564,2547.3260009765627,2774.37255859375,438.53676350911456,105.84683576671827,2405.554318539995,180.1490026247349,2017-06-08 00:00:00+00:00,3,1
2017-06-09 00:00:00+00:00,2807.43994140625,2901.7099609375,2795.6201171875,2823.81005859375,1348950016,2947.7099609375,2828.139892578125,29.802300037314584,72.37171447784783,2629.1889868923186,2612.160009765625,2836.237548828125,492.88006591796875,109.18976160116878,2447.3798925453707,174.85906270511097,2017-06-09 00:00:00+00:00,4,1
2017-06-10 00:00:00+00:00,2828.139892578125,2950.989990234375,2746.550048828125,2947.7099609375,2018889984,2958.110107421875,2942.409912109375,28.92307478749639,75.07939393197599,2687.1018912641694,2678.2900146484376,2898.239990234375,576.3316853841146,105.70855378536928,2497.412899384584,176.9719826123352,2017-06-10 00:00:00+00:00,5,1
2017-06-11 00:00:00+00:00,2942.409912109375,2996.60009765625,2840.530029296875,2958.110107421875,1752400000,2659.6298828125,2953.219970703125,22.851232261913502,75.29823282716308,2736.376112383752,2733.313037109375,2938.3375854492188,666.2433471679688,103.11912630308134,2543.482620188313,175.47898873712376,2017-06-11 00:00:00+00:00,6,-1
2017-06-12 00:00:00+00:00,2953.219970703125,2997.260009765625,2518.56005859375,2659.6298828125,2569530112,2717.02001953125,2680.909912109375,6.874679256096845,59.22416927660313,2722.422252461706,2750.4210205078125,2708.7699584960938,635.4100138346354,34.19534694405823,2555.097346450732,197.13762891103457,2017-06-12 00:00:00+00:00,0,1
2017-06-13 00:00:00+00:00,2680.909912109375,2789.0400390625,2650.3798828125,2717.02001953125,1781200000,2506.3701171875,2716.8798828125,8.017568690056775,60.9502668707724,2721.4400282925326,2770.5880126953125,2718.364990234375,598.6433715820312,23.33783335474345,2571.2896137587836,192.96066657810354,2017-06-13 00:00:00+00:00,1,-1
2017-06-14 00:00:00+00:00,2716.8798828125,2786.830078125,2412.93994140625,2506.3701171875,1696560000,2464.580078125,2499.580078125,-0.21657455298572933,52.21344356944442,2682.336408091617,2770.0440185546877,2553.1275634765625,473.8216959635417,-50.661720964099565,2564.7976641016553,205.88420015957828,2017-06-14 00:00:00+00:00,2,-1
2017-06-15 00:00:00+00:00,2499.580078125,2534.7099609375,2212.9599609375,2464.580078125,2026259968,2518.56005859375,2469.570068359375,-8.271145917365777,50.66192898973298,2642.7443480976867,2747.8210205078126,2419.20751953125,354.0250244140625,-127.32581812426344,2554.77590550399,214.1603287196084,2017-06-15 00:00:00+00:00,3,1
2017-06-16 00:00:00+00:00,2469.570068359375,2539.919921875,2385.14990234375,2518.56005859375,1195190016,2655.8798828125,2514.010009765625,-12.036878264023015,52.62036707187403,2620.165386369698,2713.35703125,2490.5474853515625,239.800048828125,-94.71751442922229,2551.154320812966,209.9181637775828,2017-06-16 00:00:00+00:00,4,1
2017-06-17 00:00:00+00:00,2514.010009765625,2685.18994140625,2484.9599609375,2655.8798828125,1534509952,2548.2900390625,2655.35009765625,-2.791931356535522,57.26736570781179,2626.65893117748,2705.7290283203124,2620.4774169921875,104.20499674479167,-41.16138541930596,2561.6268770129195,209.22615068409473,2017-06-17 00:00:00+00:00,5,-1
